,doing business as name,address,city_x,state_x,zip_code,license description,business activity id,business activity,application type,date issued,expiration,latitude_x,latitude_y,license_id,active_id,name,review_count,rating,price
218,HILTON CHICAGO/ MAGNIFICENT MILE SUITES,198 e delaware pl,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/14/2017,2019-03-15,41.899351735,41.8994131791425,2878,7403,Southern Cut Barbeque,606,3.5,$$
219,WISHBONE RESTAURANT,161 n jefferson st,CHICAGO,IL,60661,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,10/26/2018,2020-11-15,41.884944581,41.885101,16083,954,Wishbone,773,4.0,$$
220,BIN 36 RESTAURANT,161 n jefferson st,CHICAGO,IL,60661,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,04/17/2017,2019-04-15,41.884944581,41.885101,4587,7170,Wishbone,773,4.0,$$
221,FLO,1434 w chicago ave 1st,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/25/2018,2020-11-15,41.896237318000004,41.896389899999996,16037,965,Flo,913,4.0,$$
222,TORTOISE CLUB,350 n state st 1,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/25/2018,2020-11-15,41.888895928000004,41.888755496799796,16054,969,Tortoise Supper Club,453,4.0,$$$
223,PIZZA-METRO,1707 w division st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/02/2018,2020-11-15,41.903190531,41.90299,16219,989,Pizza Metro,393,3.5,$
224,JANIK'S CAFE,2011 w division st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/01/2018,2020-11-15,41.903072506,41.9030612,16184,1007,Janik's Cafe,515,4.0,$
225,DO-RITE DONUT KIOSK,835 n michigan ave 1 k5533,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,10/23/2018,2020-11-15,41.897740856,41.8979009401519,15981,1018,Wow Bao,581,3.5,$
226,DO-RITE DONUT KIOSK,835 n michigan ave 1 k5533,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,10/23/2018,2020-11-15,41.897740856,41.898204,15981,1018,Foodlife,496,3.5,$$
227,DO-RITE DONUT KIOSK,835 n michigan ave 1 k5533,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,10/23/2018,2020-11-15,41.897740856,41.8981170141684,15981,1018,Mity Nice,412,4.0,$$
228,SCOOPED COOKIE DOUGH BAR LLC,835 n michigan ave 1st k0050,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,07/10/2018,2020-07-15,41.897740856,41.8979009401519,13568,2150,Wow Bao,581,3.5,$
229,SCOOPED COOKIE DOUGH BAR LLC,835 n michigan ave 1st k0050,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,07/10/2018,2020-07-15,41.897740856,41.898204,13568,2150,Foodlife,496,3.5,$$
230,SCOOPED COOKIE DOUGH BAR LLC,835 n michigan ave 1st k0050,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,07/10/2018,2020-07-15,41.897740856,41.8981170141684,13568,2150,Mity Nice,412,4.0,$$
231,MACY'S,835 n michigan ave ground,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/07/2018,2020-03-15,41.897740856,41.8979009401519,10896,3414,Wow Bao,581,3.5,$
232,MACY'S,835 n michigan ave ground,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/07/2018,2020-03-15,41.897740856,41.898204,10896,3414,Foodlife,496,3.5,$$
233,MACY'S,835 n michigan ave ground,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/07/2018,2020-03-15,41.897740856,41.8981170141684,10896,3414,Mity Nice,412,4.0,$$
234,HARRY CARAY'S SEVENTH INNING STRETCH / CHICAGO SPORTS MUSEUM,835 n michigan ave 7 8020,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,03/09/2018,2020-03-15,41.897740856,41.8979009401519,10953,3431,Wow Bao,581,3.5,$
235,HARRY CARAY'S SEVENTH INNING STRETCH / CHICAGO SPORTS MUSEUM,835 n michigan ave 7 8020,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,03/09/2018,2020-03-15,41.897740856,41.898204,10953,3431,Foodlife,496,3.5,$$
236,HARRY CARAY'S SEVENTH INNING STRETCH / CHICAGO SPORTS MUSEUM,835 n michigan ave 7 8020,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,03/09/2018,2020-03-15,41.897740856,41.8981170141684,10953,3431,Mity Nice,412,4.0,$$
237,Fusion Poke,835 n michigan ave 1st k4562,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,10/31/2017,2019-11-15,41.897740856,41.8979009401519,7434,4483,Wow Bao,581,3.5,$
238,Fusion Poke,835 n michigan ave 1st k4562,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,10/31/2017,2019-11-15,41.897740856,41.898204,7434,4483,Foodlife,496,3.5,$$
239,Fusion Poke,835 n michigan ave 1st k4562,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,10/31/2017,2019-11-15,41.897740856,41.8981170141684,7434,4483,Mity Nice,412,4.0,$$
240,FOOD LIFE / FOODEASE,835 n michigan ave  mezza,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/30/2017,2019-05-15,41.897740856,41.8979009401519,4160,6805,Wow Bao,581,3.5,$
241,FOOD LIFE / FOODEASE,835 n michigan ave  mezza,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/30/2017,2019-05-15,41.897740856,41.898204,4160,6805,Foodlife,496,3.5,$$
242,FOOD LIFE / FOODEASE,835 n michigan ave  mezza,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/30/2017,2019-05-15,41.897740856,41.8981170141684,4160,6805,Mity Nice,412,4.0,$$
243,WOW BAO,835 n michigan ave 1st,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,04/28/2017,2019-05-15,41.897740856,41.8979009401519,5921,6862,Wow Bao,581,3.5,$
244,WOW BAO,835 n michigan ave 1st,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,04/28/2017,2019-05-15,41.897740856,41.898204,5921,6862,Foodlife,496,3.5,$$
245,WOW BAO,835 n michigan ave 1st,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,04/28/2017,2019-05-15,41.897740856,41.8981170141684,5921,6862,Mity Nice,412,4.0,$$
246,AUNTIE ANNIE'S PRETZELS AND RED MANGO,835 n michigan ave 7th 8000,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/16/2017,2019-03-15,41.897740856,41.8979009401519,2996,7417,Wow Bao,581,3.5,$
247,AUNTIE ANNIE'S PRETZELS AND RED MANGO,835 n michigan ave 7th 8000,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/16/2017,2019-03-15,41.897740856,41.898204,2996,7417,Foodlife,496,3.5,$$
248,AUNTIE ANNIE'S PRETZELS AND RED MANGO,835 n michigan ave 7th 8000,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/16/2017,2019-03-15,41.897740856,41.8981170141684,2996,7417,Mity Nice,412,4.0,$$
249,LE PAIN QUOTIDIEN,20 n michigan ave  101,CHICAGO,IL,60602,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,11/28/2018,2020-11-15,41.882540202,41.882659999999994,16678,1037,Remington's,477,4.0,$$
250,REMINGTON'S,20 n michigan ave,CHICAGO,IL,60602,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/16/2017,2019-05-15,41.882540202,41.882659999999994,5170,6922,Remington's,477,4.0,$$
251,CAFECITO,215 e chestnut st 1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,10/04/2018,2020-11-15,41.898320984,41.89804,15585,1045,Cafecito,436,4.5,$
252,THE BREAKFAST CLUB INC,1381 w hubbard st,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/05/2018,2020-11-15,41.88983286,41.8897408,15625,1049,The Breakfast Club and Grill,403,3.5,$$
253,BARI,1120 w grand ave,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/09/2019,2020-11-15,41.891210121,41.89136,17570,1059,Bari,712,4.5,$
254,MAMA MILANO,1419 n wells st 1,CHICAGO,IL,60610,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/21/2018,2020-11-15,41.908246419,41.908405,16631,1065,Old Town Pour House,410,3.5,$$
255,Tanoshi Sushi Mikes,5547 n clark st 1,CHICAGO,IL,60640,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,01/04/2019,2020-11-15,41.983098811,41.9831199645996,17422,1070,Tanoshii,391,4.0,$$$
256,HOLLYWOOD GRILL,1601 w north ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/16/2018,2020-11-15,41.910519635,41.910384224074,15884,1072,Hollywood Grill,413,3.0,$
257,MILK & HONEY CAFE,1920 w division st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/09/2018,2020-11-15,41.903327164000004,41.90352,15659,1074,Milk & Honey Cafe,769,3.5,$$
258,UNCLE MIKE'S PLACE,1700 w grand ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/05/2018,2020-11-15,41.891052857,41.89117,15622,1078,Uncle Mike's Place,593,4.0,$$
259,LA PASADITA,1140 n ashland ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/06/2018,2020-11-15,41.902791059,41.90272,16919,1087,La Pasadita,568,3.5,$
260,TWISTED SPOKE,501 n ogden ave 1st,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/07/2018,2020-11-15,41.89103918,41.8912954404938,16939,1091,Twisted Spoke,685,3.5,$$
261,LILLIE'S Q,1856 w north ave 1,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/10/2018,2020-11-15,41.910636135,41.910629380292704,16958,1094,Lillie's Q,985,3.5,$$
262,"PIEROGI HEAVEN, INC.",169 n wells st 1,CHICAGO,IL,60606,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/18/2018,2020-11-15,41.885073561999995,41.8848892663734,15238,1100,Pierogi Heaven,669,4.5,$
263,A- MI-THA RESTAURANT,6207 n milwaukee ave,CHICAGO,IL,60646,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/01/2018,2020-11-15,41.994022732,41.99416,15498,1103,Amitabul,395,4.5,$$
264,THE FIFTY / 50,2047 w division st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/15/2018,2020-11-15,41.903046998,41.90301427628,15830,1109,The Fifty/50,647,3.5,$$
265,MIRAI SUSHI,2020 w division st 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/03/2018,2020-11-15,41.903284899,41.9034767150879,16782,1115,Mirai Sushi - Wicker Park,504,4.0,$$$
266,POT PAN RESTAURANT,1362 n milwaukee ave 1,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/05/2018,2020-11-15,41.906467182,41.9064909459193,16830,1122,Pot Pan,362,3.5,$
267,COALFIRE,1321 w grand ave 1,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/05/2018,2020-11-15,41.890942316,41.89075,16831,1123,Coalfire Pizza,1033,4.0,$$
268,Flying Saucer,1123 n california ave,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/05/2018,2020-11-15,41.901885044000004,41.9017608,16838,1124,Flying Saucer,382,3.5,$$
269,ALEGRIAS SEAFOOD,1024 n ashland ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/15/2019,2020-11-15,41.900452559,41.900459999999995,17791,1129,Alegrias Seafood Chicago,557,4.0,$$
270,SHAKE SHACK,66 e ohio st 1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,11/16/2018,2020-11-15,41.892632695,41.892545178660605,16543,1136,Shake Shack,1112,3.5,$$
271,FEED,2803 w chicago ave 1,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/17/2019,2020-11-15,41.895543651,41.895472999999996,17843,1137,Feed,600,4.0,$
272,CLEO'S,1935 w chicago ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/14/2018,2020-11-15,41.895818623000004,41.89563,16497,1161,Cleos,405,4.0,$$
273,PODHALANKA RESTAURANT,1549 w division st  1,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/14/2018,2020-11-15,41.903242865,41.9031971642231,16495,1164,Podhalanka,422,4.0,$$
274,MR. BROWN'S LOUNGE,2301 w chicago ave 1st,CHICAGO,IL,60612,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/20/2018,2020-11-15,41.895673385,41.8956672160463,16603,1168,Mr Brown's Lounge,348,3.5,$$
275,SCHWA,1466 n ashland ave,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/16/2018,2020-11-15,41.90891862,41.90892,16534,1169,Schwa,512,4.0,$$$$
276,TECALITLAN,1814 w chicago ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/14/2018,2020-11-15,41.896090152,41.896250099999996,16486,1174,Tecalitlan Restaurant,413,3.5,$$
277,THE BOUNDARY,1932 w division st 1,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/10/2018,2020-11-15,41.903318259,41.9033149,15684,1177,The Boundary Tavern & Grille,557,3.0,$$
278,PEET'S COFFEE & TEA,1000 w north ave,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/20/2018,2020-11-15,41.910948763,41.9118366957317,16598,1183,Epic Burger,378,3.5,$$
279,LEONA'S PIZZA,6935 n sheridan rd 1,CHICAGO,IL,60626,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,10/05/2018,2020-10-15,42.007883644,42.00776810000001,15608,1197,Leona's Pizza & Italian Restaurant,385,2.5,$$
280,ELEVEN CITY DINER,1112 s wabash ave,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/01/2018,2020-10-15,41.868834105,41.86877,15505,1207,Eleven City Diner,1720,3.5,$$
281,JESSCAFE,5819 w belmont ave 1st,CHICAGO,IL,60634,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,10/03/2018,2020-10-15,41.93839141,41.93825,15571,1244,Jess Cafe,377,4.0,$
282,"JESS CAFE     -   Final affidavit, business sold as of 09/30/18.",5819 w belmont ave 1,CHICAGO,IL,60634,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/19/2017,2019-10-15,41.93839141,41.93825,17145,5124,Jess Cafe,377,4.0,$
283,Dunkin Donuts,400 s financial pl 1st,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/13/2018,2020-10-15,41.876797441,41.8765020444174,15104,1283,Saucy Porka,608,4.5,$
284,CHICAGO LUNCHBOX,400 s financial pl ground 3d,CHICAGO,IL,60605,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,02/05/2018,2019-10-15,41.876797441,41.8765020444174,10114,4981,Saucy Porka,608,4.5,$
285,THE SLIDE SHOPPE,400 s financial pl 1 c,CHICAGO,IL,60605,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,RENEW,08/08/2017,2019-07-15,41.876797441,41.8765020444174,8223,6283,Saucy Porka,608,4.5,$
286,SAUCY PORKA,400 s financial pl 1,CHICAGO,IL,60605,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,03/30/2017,2019-05-15,41.876797441,41.8765020444174,4175,6827,Saucy Porka,608,4.5,$
287,FLAT TOP GRILL,30 s wabash ave,CHICAGO,IL,60603,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,10/01/2018,2020-10-15,41.881334806,41.881162200000006,15496,1288,Flat Top Grill,557,3.5,$$
288,ALBERTO'S PIZZA,1326 w morse ave,CHICAGO,IL,60626,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/11/2018,2020-10-15,42.008038447,42.00826,15062,1289,J B Alberto's Pizza,456,3.5,$
289,MASTRO'S STEAKHOUSE,520 n dearborn st 1 & 2,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/14/2018,2020-10-15,41.891601285,41.8914200867251,15194,1298,Mastro's Steakhouse,1183,4.0,$$$$
290,NEPAL HOUSE,1301 s michigan ave 1st,CHICAGO,IL,60605,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,09/18/2018,2020-10-15,41.865702609,41.865652399999995,15232,1303,Nepal House Indian & Nepalese,463,4.0,$$
291,BAD HUNTER,802 w randolph st 1 & 2,CHICAGO,IL,60607,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,08/22/2018,2020-10-15,41.88451431,41.88463,14597,1322,Bad Hunter,548,4.0,$$
292,MOMOTARO,"820 w lake st ll, 1 & 2",CHICAGO,IL,60607,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,08/16/2018,2020-10-15,,41.885836239493706,14536,1326,Momotaro,884,4.0,$$$
293,YOLK,1120 s michigan ave 1st,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/07/2018,2020-10-15,41.868622039,41.8687801,14999,1334,Yolk South - Loop,1941,4.0,$$
294,THE KITCHEN CHICAGO,316 n clark st,CHICAGO,IL,60654,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,09/04/2018,2020-10-15,41.887966754000004,41.88802379999999,14795,1346,The Kitchen,507,4.0,$$$
295,OSAKA EXPRESS,400 s michigan ave,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/21/2018,2020-10-15,41.876938012,41.876943,15338,1366,Osaka Sushi Express & Fresh Fruit Smoothies,435,4.0,$
296,TOMI,125 s clark st lobby,CHICAGO,IL,60603,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,09/20/2018,2020-10-15,41.879988513,41.87979,15293,1398,Revival Food Hall,371,4.0,$$
297,DANKE MARKET,125 s clark st 1 12,CHICAGO,IL,60603,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,07/02/2018,2020-08-15,41.879988513,41.87979,13400,1841,Revival Food Hall,371,4.0,$$
298,REVIVAL FOOD HALL,125 s clark st,CHICAGO,IL,60603,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,08/09/2018,2020-08-15,41.879988513,41.87979,14355,1875,Revival Food Hall,371,4.0,$$
299,Brown Bag Seafood Co.,125 s clark st  suite 100,CHICAGO,IL,60603,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,RENEW,10/10/2018,2020-08-15,41.879988513,41.87979,15693,2070,Revival Food Hall,371,4.0,$$
300,GINO'S EAST OF CHICAGO,521 s dearborn st,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/17/2018,2020-10-15,41.875237557,41.87522,15913,1402,Gino's East - South Loop,460,3.5,$$
301,ROOM 12,1152 s wabash ave,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/17/2018,2020-10-15,41.867694378,41.8677,15928,1405,The Bongo Room,1460,4.0,$$
302,LOTUS CAFE & BANH MI SANDWICHES,719 w maxwell st,CHICAGO,IL,60607,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/16/2018,2020-10-15,41.864687023,41.86457,15886,1424,Lotus Cafe & Bánh Mì Sandwiches,433,4.5,$
303,Weather Mark Tavern,1503 s michigan ave,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/16/2018,2020-10-15,41.861831106,41.861839,15887,1432,Weather Mark Tavern,347,3.5,$$
304,Pi18en,1519 w 18th st lower level,CHICAGO,IL,60608,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,09/27/2018,2020-10-15,41.857713874,41.8575592041016,16551,1450,Pl-zen,353,4.0,$$
305,BUDDY GUY'S LEGENDS,700 s wabash ave 1 & 2,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/28/2018,2020-10-15,41.873059616999996,41.8730157686049,16697,1462,Buddy Guy's Legends,504,4.0,$$
306,"FLACO'S TACOS, LLC",725 s dearborn st,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/26/2018,2020-10-15,41.872851667,41.87280629999999,16086,1471,Flaco's Tacos,756,3.5,$
307,THE CHICAGO FIREHOUSE RESTAURANT,"1401 s michigan ave bsmt, 1st & 2nd",CHICAGO,IL,60605,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,12/20/2018,2020-10-15,,41.86397,17187,1527,The Chicago Firehouse Restaurant,509,3.5,$$$
308,TAXIM,1558 n milwaukee ave 1,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/15/2018,2020-10-15,41.909738341,41.9098026,15840,1531,Taxim,430,4.0,$$$
309,TAPAS VALENCIA,1530 s state st 1st,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/15/2018,2020-10-15,41.86101824,41.861043,15821,1536,Tapas Valencia,563,4.0,$$
310,PROTEIN BAR,235 s franklin st 1 1,CHICAGO,IL,60606,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,07/31/2018,2020-09-15,41.878421627,41.879012335690206,14026,1567,Protein Bar,391,4.0,$
311,PASTORAL,53 e lake st 1,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/13/2018,2020-09-15,41.885618985,41.8856159,15113,1586,Pastoral,622,4.0,$$
312,OIISTAR,1385 n milwaukee ave 1,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/31/2018,2020-09-15,41.907072426,41.9070880100627,14781,1607,Oiistar,882,4.0,$$
313,TAVERN AT THE PARK,"130 e randolph st 1, 2, roof",CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/07/2018,2020-09-15,,41.884668,14269,1633,Wildberry Pancakes and Cafe,6011,4.5,$$
314,TAVERN AT THE PARK,"130 e randolph st 1, 2, roof",CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/07/2018,2020-09-15,,41.884633450002,14269,1633,Tavern at the Park,740,3.5,$$
315,MARKET CREATIONS,130 e randolph st  gf2,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/16/2018,2020-09-15,41.884588371999996,41.884668,14524,1648,Wildberry Pancakes and Cafe,6011,4.5,$$
316,MARKET CREATIONS,130 e randolph st  gf2,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/16/2018,2020-09-15,41.884588371999996,41.884633450002,14524,1648,Tavern at the Park,740,3.5,$$
317,"FOOD FOR THOUGHT CATERING PROFESSIONALS, LTD.",130 e randolph st 1st,CHICAGO,IL,60601,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,03/07/2018,2020-03-15,41.884588371999996,41.884668,10882,3421,Wildberry Pancakes and Cafe,6011,4.5,$$
318,"FOOD FOR THOUGHT CATERING PROFESSIONALS, LTD.",130 e randolph st 1st,CHICAGO,IL,60601,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,03/07/2018,2020-03-15,41.884588371999996,41.884633450002,10882,3421,Tavern at the Park,740,3.5,$$
319,GIORDANO'S OF PRUDENTIAL PLAZA,130 e randolph st,CHICAGO,IL,60601,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,01/10/2018,2020-02-15,41.884588371999996,41.884668,9561,3523,Wildberry Pancakes and Cafe,6011,4.5,$$
320,GIORDANO'S OF PRUDENTIAL PLAZA,130 e randolph st,CHICAGO,IL,60601,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,01/10/2018,2020-02-15,41.884588371999996,41.884633450002,9561,3523,Tavern at the Park,740,3.5,$$
321,WILDBERRY PANCAKES & CAFE,130 e randolph st 1st cl3,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/13/2017,2019-10-15,41.884588371999996,41.884668,6459,5144,Wildberry Pancakes and Cafe,6011,4.5,$$
322,WILDBERRY PANCAKES & CAFE,130 e randolph st 1st cl3,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/13/2017,2019-10-15,41.884588371999996,41.884633450002,6459,5144,Tavern at the Park,740,3.5,$$
323,Ukai restaurant,1059 w belmont ave 1,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/08/2018,2020-09-15,41.939764684000004,41.9396951,14330,1638,Ukai Japanese Restaurant,384,4.0,$$
324,MORTON'S STEAKHOUSE-WACKER PLACE,65 e wacker pl,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/05/2018,2020-09-15,41.88670423,41.886655792564795,14892,1675,Morton's The Steakhouse,380,4.0,$$$
325,SWEETWATER,225 n michigan ave 1st 100,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/30/2018,2020-09-15,41.886377406,41.886472,14717,1708,Sweetwater Tavern and Grille,928,3.5,$$
326,JIMMY JOHN'S - MICHIGAN,225 n michigan ave 1st,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/03/2018,2020-09-15,41.886377406,41.886472,15252,1791,Sweetwater Tavern and Grille,928,3.5,$$
327,CAFFECAFE,1 e wacker dr  120,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/31/2018,2020-09-15,41.886707555,41.8866025,14766,1720,McCormick & Schmick's Seafood & Steaks,413,3.0,$$$
